,n = 500,n = 1000,n = 1500,n = 2000
641,0.012,0.013,1.0,0.0035
642,0.012,1.0,1.0,1.0
643,0.02,0.008,0.006,0.005
644,0.012,0.007,0.006666666666666667,0.005
645,0.018,1.0,0.006666666666666667,0.0045
646,0.014,0.007,0.005333333333333333,0.0045
647,0.014,0.007,0.005333333333333333,0.0035
648,0.012,0.007,0.9993333333333333,0.012
649,0.012,0.009,0.007333333333333333,0.0045
650,0.994,0.01,0.004666666666666667,0.005
651,0.016,0.008,0.006,1.0
652,0.014,0.01,0.006666666666666667,0.0055
653,0.014,0.006,0.008666666666666666,1.0
654,0.016,0.006,0.005333333333333333,0.0035
655,0.018,0.007,0.004666666666666667,0.0035
656,0.998,0.007,0.004666666666666667,1.0
657,0.994,0.006,1.0,0.007
658,0.014,0.01,0.007333333333333333,0.0045
659,0.02,0.006,0.008666666666666666,0.0075
660,0.994,0.006,0.005333333333333333,0.0045
661,0.014,0.006,1.0,0.005
662,0.016,0.007,0.004666666666666667,0.0035
663,0.016,0.008,0.004666666666666667,1.0
664,0.018,0.007,0.005333333333333333,1.0
665,0.012,0.006,0.005333333333333333,0.0045
666,0.016,0.009,0.011333333333333334,0.0045
667,0.014,0.009,0.01,0.004
668,0.026,0.007,0.004666666666666667,0.0035
669,0.014,0.008,0.005333333333333333,0.007
670,0.014,0.008,0.006666666666666667,0.0035
671,0.018,0.006,0.006,0.0045
672,0.012,0.01,0.006,0.005
673,0.012,0.999,0.006,0.004
674,0.998,0.01,0.006,0.0035
675,0.02,0.008,0.006666666666666667,0.006
676,0.022,0.006,0.006666666666666667,0.0055
677,0.012,0.008,0.007333333333333333,1.0
678,0.016,0.006,0.005333333333333333,0.005
679,1.0,0.007,0.006,0.004
680,0.016,0.006,1.0,0.005
681,0.012,1.0,0.012,0.004
682,0.022,0.008,0.004666666666666667,0.004
683,0.016,0.007,0.007333333333333333,0.004
684,0.012,0.006,0.019333333333333334,0.0035
685,0.012,0.01,1.0,0.0035
686,0.012,0.012,0.008666666666666666,0.006
687,0.012,0.009,0.006,0.0065
688,0.02,0.008,1.0,1.0
689,0.022,0.009,1.0,0.0035
690,0.026,0.999,0.005333333333333333,1.0
691,0.992,0.006,1.0,0.0045
692,0.016,0.007,0.005333333333333333,1.0
693,0.994,0.012,1.0,0.006
694,0.012,0.006,0.01,0.0045
695,0.042,1.0,0.006,0.0055
696,0.988,0.011,0.005333333333333333,0.0035
697,0.018,0.008,0.007333333333333333,0.0035
698,0.992,0.006,0.006,0.004
699,0.012,0.007,1.0,0.0065
700,0.018,0.011,0.01,1.0
701,0.02,0.007,0.006666666666666667,0.004
702,0.014,0.008,0.008666666666666666,0.0045
703,0.012,0.009,0.9993333333333333,0.0035
704,0.018,0.011,1.0,0.0085
705,0.994,0.006,0.006666666666666667,0.0035
706,0.024,0.011,0.008,0.006
707,0.988,0.011,0.005333333333333333,0.0055
708,0.998,0.006,1.0,0.0035
709,0.994,0.01,1.0,0.004
710,0.018,1.0,0.004666666666666667,0.0045
711,0.03,1.0,0.007333333333333333,0.0055
712,0.018,0.007,0.006,0.004
713,0.996,0.011,0.008,0.0085
714,0.026,0.011,0.005333333333333333,0.005
715,0.012,0.009,0.004666666666666667,0.0065
716,0.996,1.0,1.0,0.0035
717,0.026,0.006,0.008666666666666666,1.0
718,0.012,0.006,0.004666666666666667,0.0055
719,0.016,0.008,1.0,1.0
720,0.996,0.008,1.0,0.0065
721,0.012,0.006,0.009333333333333334,1.0
722,0.012,0.007,0.9993333333333333,1.0
723,0.018,0.006,0.005333333333333333,0.0065
724,0.018,0.009,0.006666666666666667,0.004
725,0.012,0.006,0.004666666666666667,1.0
726,0.994,0.006,0.008,0.0065
727,0.018,0.01,0.006,0.005
728,0.016,0.009,0.006666666666666667,0.004
729,0.016,1.0,1.0,0.005
730,0.016,0.009,0.006,0.006
731,0.018,0.009,0.004666666666666667,0.0045
732,0.012,0.007,0.006666666666666667,0.008
733,0.996,0.01,0.007333333333333333,1.0
734,0.014,0.013,1.0,1.0
735,0.014,1.0,1.0,0.0095
736,0.02,0.007,0.008,0.0035
737,0.026,0.01,0.005333333333333333,1.0
738,0.994,0.006,0.9993333333333333,1.0
739,0.014,0.999,0.006,0.0035
740,0.022,1.0,0.005333333333333333,0.004
741,0.012,0.006,0.005333333333333333,1.0
742,0.026,0.013,1.0,0.008
743,0.02,0.01,0.004666666666666667,0.0055
744,0.014,0.007,0.007333333333333333,0.0045
745,0.992,0.007,0.005333333333333333,0.9995
746,0.016,1.0,0.004666666666666667,1.0
747,0.02,0.008,0.006,1.0
748,0.994,0.007,0.012,0.004
749,0.014,0.013,0.004666666666666667,1.0
750,0.018,1.0,1.0,1.0
751,0.018,0.999,0.006666666666666667,0.004
752,0.018,0.009,1.0,0.0035
753,0.022,0.007,0.008666666666666666,0.0035
754,0.016,0.008,0.007333333333333333,0.005
755,0.016,0.012,0.004666666666666667,0.0045
756,0.012,0.01,0.9986666666666667,0.0045
757,0.018,0.008,0.006666666666666667,1.0
758,0.032,0.009,0.9993333333333333,0.0105
759,0.034,0.01,1.0,0.0095
760,0.012,0.008,0.008666666666666666,1.0
761,0.012,0.007,0.9993333333333333,0.005
762,0.014,0.008,0.006666666666666667,1.0
763,0.014,0.008,0.005333333333333333,1.0
764,0.022,0.006,0.005333333333333333,0.005
765,0.016,0.999,0.006666666666666667,0.008
766,0.998,0.007,0.006666666666666667,0.004
767,0.016,0.006,0.004666666666666667,0.0045
768,0.994,0.007,0.005333333333333333,0.0035
769,0.012,0.009,0.006,0.004
770,0.99,0.01,0.013333333333333334,0.0035
771,0.012,0.008,1.0,1.0
772,0.014,0.006,0.004666666666666667,0.0035
773,0.014,0.999,0.006666666666666667,0.0035
774,0.02,0.008,0.006666666666666667,0.0035
775,0.99,0.006,0.006,1.0
776,0.022,0.009,1.0,0.0045
777,0.012,0.008,1.0,1.0
778,0.012,0.007,0.006,0.0055
779,0.03,0.006,0.014666666666666666,0.0055
780,0.026,0.008,0.005333333333333333,1.0
781,0.026,0.999,0.004666666666666667,0.005
782,0.036,1.0,0.005333333333333333,0.0045
783,0.014,0.999,1.0,0.004
784,0.012,0.999,0.004666666666666667,0.0035
785,0.012,0.006,0.004666666666666667,0.0035
786,0.016,0.009,0.004666666666666667,0.011
787,0.99,0.009,0.006666666666666667,0.006
788,0.022,0.008,0.010666666666666666,0.0045
789,0.018,0.013,0.008,0.004
790,0.014,0.009,0.008666666666666666,0.005
791,0.032,0.999,1.0,0.0035
792,0.998,0.007,0.006,0.0045
793,0.994,0.007,0.006,1.0
794,0.02,0.008,1.0,1.0
795,0.014,0.011,0.004666666666666667,1.0
796,0.012,1.0,0.008,0.0035
797,0.012,0.007,1.0,1.0
798,0.016,0.013,0.006,1.0
799,0.992,0.007,0.005333333333333333,0.0045
800,0.022,0.006,0.005333333333333333,0.0045
801,0.992,0.007,0.006,0.0045
802,0.016,0.007,0.01,1.0
803,0.016,1.0,0.005333333333333333,1.0
804,0.016,0.014,0.006666666666666667,0.0065
805,0.036,1.0,0.008666666666666666,0.004
806,0.012,0.007,0.008666666666666666,0.0035
807,0.016,0.006,1.0,1.0
808,0.018,1.0,0.006,0.009
809,0.994,0.006,0.006,1.0
810,0.012,0.009,0.004666666666666667,0.005
811,0.016,1.0,1.0,0.0035
812,0.016,0.011,0.008,0.0045
813,0.016,0.007,0.004666666666666667,0.0045
814,0.018,0.009,1.0,0.004
815,0.016,0.007,0.008,0.0035
816,0.016,0.008,0.006666666666666667,0.0035
817,0.012,0.999,0.008,1.0
818,0.012,0.007,0.009333333333333334,0.0035
819,0.016,0.01,0.004666666666666667,0.0035
820,0.02,1.0,1.0,0.0035
821,0.034,0.008,0.004666666666666667,0.004
822,0.014,0.006,0.007333333333333333,0.0035
823,0.012,0.007,1.0,0.0045
824,0.986,0.008,1.0,0.0055
825,0.016,0.007,0.006,0.0045
826,0.012,1.0,1.0,0.005
827,0.016,0.008,0.9993333333333333,0.004
828,0.016,0.006,0.006,0.004
829,0.018,1.0,0.01,0.0035
830,0.016,0.01,0.004666666666666667,1.0
831,0.016,0.006,0.005333333333333333,0.004
832,0.012,0.006,0.006,0.0075
833,0.032,0.006,0.004666666666666667,1.0
834,0.012,0.007,0.004666666666666667,0.0055
835,0.014,0.007,0.006666666666666667,1.0
836,0.012,0.007,0.007333333333333333,0.007
837,0.03,0.008,0.006,1.0
838,0.02,0.007,0.9993333333333333,0.0035
839,0.996,0.008,0.006666666666666667,0.0045
840,0.018,1.0,0.004666666666666667,0.005
841,0.036,1.0,1.0,1.0
842,0.994,0.01,0.005333333333333333,0.004
843,0.014,0.011,0.005333333333333333,0.004
844,0.998,0.009,0.008666666666666666,1.0
845,0.018,0.007,0.006666666666666667,0.0085
846,0.012,0.006,0.006,0.9995
847,0.014,0.006,0.008,0.0035
848,0.016,0.008,1.0,0.0045
849,0.014,1.0,0.004666666666666667,0.0055
850,1.0,0.013,0.006,0.008
851,0.014,0.009,0.005333333333333333,0.0065
852,0.012,0.007,0.008,0.0035
853,0.012,0.999,0.006,0.0045
854,0.012,0.008,0.006,0.0045
855,0.012,0.008,1.0,0.004
856,0.016,0.007,1.0,0.004
857,0.014,0.009,0.009333333333333334,0.004
858,0.99,0.006,0.004666666666666667,1.0
859,0.028,0.008,0.006666666666666667,1.0
860,0.024,0.008,0.006,0.004
861,0.012,0.006,0.005333333333333333,0.006
862,0.99,0.014,1.0,1.0
863,0.016,0.999,0.005333333333333333,0.009
864,0.018,0.009,0.006666666666666667,1.0
865,0.016,0.006,0.007333333333333333,0.006
866,0.04,0.006,0.009333333333333334,0.0035
867,0.02,0.008,0.010666666666666666,0.0045
868,0.016,0.006,0.008666666666666666,0.0055
869,0.022,0.007,0.004666666666666667,0.006
870,0.014,0.008,0.9993333333333333,0.0035
871,0.018,0.006,0.005333333333333333,0.0045
872,0.998,0.01,1.0,0.004
873,0.016,0.008,0.005333333333333333,0.0055
874,0.012,0.009,0.9993333333333333,0.005
875,0.018,0.998,1.0,0.0045
876,0.014,0.007,0.006,1.0
877,0.024,0.007,0.005333333333333333,1.0
878,0.018,0.009,0.006,1.0
879,0.014,0.013,0.006666666666666667,0.0045
880,0.012,0.006,1.0,1.0
881,0.012,0.013,0.006666666666666667,0.005
882,0.016,0.008,0.9993333333333333,0.006
883,0.036,0.008,0.008666666666666666,0.0035
884,0.994,0.006,0.007333333333333333,0.0045
885,0.016,0.007,0.008666666666666666,0.0055
886,0.014,0.009,0.004666666666666667,0.0035
887,0.016,0.008,0.008,0.007
888,0.012,0.009,0.005333333333333333,0.0035
889,0.014,0.007,0.004666666666666667,0.0065
890,0.014,0.007,0.006,0.004
891,0.996,0.009,0.004666666666666667,0.0035
892,0.012,0.999,0.004666666666666667,0.004
893,0.018,0.01,0.005333333333333333,0.0065
894,0.026,0.008,0.006666666666666667,1.0
895,0.014,0.006,1.0,0.0055
896,0.018,0.006,1.0,0.004
897,0.014,0.009,0.005333333333333333,1.0
898,0.018,0.008,0.004666666666666667,0.0055
899,0.99,0.999,0.006666666666666667,1.0
900,0.022,0.006,0.006,0.0045
901,0.012,0.006,0.004666666666666667,1.0
902,0.016,0.006,0.005333333333333333,0.0035
903,0.996,0.006,0.004666666666666667,0.005
904,0.03,0.006,0.007333333333333333,0.0035
905,0.994,0.008,0.005333333333333333,0.0045
906,0.026,0.008,0.004666666666666667,0.0035
907,0.012,0.999,0.006666666666666667,0.005
908,0.022,0.007,1.0,0.006
909,0.014,1.0,1.0,0.0065
910,0.032,1.0,0.006,0.004
911,0.996,0.019,0.008,0.004
912,0.996,0.006,0.006,0.0045
913,0.996,0.007,0.005333333333333333,1.0
914,0.014,0.01,1.0,0.0045
915,0.018,0.006,1.0,1.0
916,0.02,0.007,1.0,0.0055
917,0.016,0.007,0.011333333333333334,0.0045
918,0.012,0.01,0.005333333333333333,0.0045
919,0.016,0.007,0.006,1.0
920,0.994,0.006,0.005333333333333333,0.0045
921,0.992,0.006,0.004666666666666667,1.0
922,0.012,1.0,0.004666666666666667,0.0045
923,0.016,0.01,0.004666666666666667,0.0045
924,0.014,0.008,0.006666666666666667,1.0
925,0.018,0.006,0.005333333333333333,0.0055
926,0.028,0.009,0.005333333333333333,0.0055
927,0.018,1.0,0.006,0.009
928,0.99,0.007,0.005333333333333333,0.01
929,0.012,0.007,1.0,0.006
930,0.012,0.011,0.005333333333333333,1.0
931,0.018,0.011,1.0,0.0045
932,0.012,0.007,0.004666666666666667,0.0045
933,0.014,0.007,0.005333333333333333,0.004
934,0.016,0.01,1.0,0.008
935,0.016,0.009,0.006,0.0035
936,0.99,0.006,0.010666666666666666,0.006
937,0.032,1.0,0.009333333333333334,1.0
938,0.012,0.007,0.004666666666666667,1.0
939,0.014,0.998,0.008,0.0035
940,0.014,1.0,1.0,0.0045
941,0.02,0.015,0.005333333333333333,0.0045
942,0.012,0.008,1.0,0.0035
943,0.012,0.006,0.006666666666666667,1.0
944,0.016,0.009,0.009333333333333334,0.005
945,0.012,0.008,0.006,0.0035
946,0.014,1.0,1.0,1.0
947,0.014,0.007,0.006,0.0055
948,0.022,0.011,0.006666666666666667,1.0
949,0.016,0.011,0.006,1.0
950,0.014,0.006,0.006666666666666667,0.0035
951,0.988,0.006,1.0,0.0035
952,0.014,0.009,1.0,0.005
953,0.012,0.013,0.9993333333333333,1.0
954,0.012,0.008,0.004666666666666667,0.0055
955,0.032,0.007,1.0,0.005
956,0.016,1.0,0.004666666666666667,0.0075
957,0.022,0.02,0.006,0.0055
958,0.02,1.0,0.009333333333333334,0.005
959,0.034,0.006,0.009333333333333334,0.0045
960,0.014,0.006,0.008666666666666666,0.008
961,0.014,1.0,0.007333333333333333,0.005
962,0.016,0.019,0.005333333333333333,0.004
963,0.014,0.013,0.004666666666666667,1.0
964,0.016,0.008,0.006666666666666667,1.0
965,0.014,0.009,0.005333333333333333,1.0
966,0.014,0.007,0.004666666666666667,1.0
967,0.018,0.01,0.009333333333333334,1.0
968,0.996,0.009,0.006666666666666667,0.0035
969,0.012,0.008,0.016,0.0035
970,0.012,0.006,0.008,1.0
971,0.012,0.012,1.0,0.004
972,0.012,0.008,0.9993333333333333,0.0035
973,0.014,1.0,0.006,0.0055
974,0.024,0.009,1.0,1.0
975,0.014,0.006,0.005333333333333333,0.0035
976,0.012,0.007,0.004666666666666667,0.0035
977,0.018,0.009,0.007333333333333333,0.006
978,0.014,0.006,0.009333333333333334,0.0045
979,0.018,0.018,0.004666666666666667,0.0075
980,0.018,0.011,0.004666666666666667,1.0
981,0.012,0.008,0.004666666666666667,0.004
982,0.012,0.007,0.006,0.0045
983,0.012,0.006,0.004666666666666667,1.0
984,0.018,0.011,0.005333333333333333,1.0
985,0.016,0.006,0.005333333333333333,0.0065
986,0.016,0.006,0.005333333333333333,0.009
987,0.014,0.006,1.0,0.0035
988,0.99,0.013,0.005333333333333333,0.007
989,0.996,0.006,0.007333333333333333,0.004
990,0.996,0.007,0.008666666666666666,0.009
991,0.012,0.011,0.007333333333333333,1.0
992,1.0,0.008,0.004666666666666667,0.0035
993,0.018,0.01,0.006666666666666667,1.0
994,0.018,0.008,0.006666666666666667,0.008
995,0.02,0.019,0.005333333333333333,1.0
996,1.0,0.999,0.006666666666666667,0.004
997,0.016,0.009,0.004666666666666667,0.0045
998,0.016,0.006,0.006666666666666667,0.0035
999,0.03,0.007,0.004666666666666667,0.0055
1000,0.014,0.008,0.007333333333333333,0.004
1001,0.012,0.008,1.0,0.008
1002,0.014,1.0,0.008,0.005
1003,0.014,0.006,0.005333333333333333,1.0
1004,0.986,0.008,0.9993333333333333,1.0
1005,0.996,0.006,1.0,0.0035
1006,0.014,0.011,1.0,0.004
1007,0.012,0.006,0.007333333333333333,0.0035
1008,0.02,0.007,0.005333333333333333,1.0
1009,0.992,1.0,0.004666666666666667,0.0065
1010,0.012,0.012,1.0,0.004
1011,0.014,0.008,0.005333333333333333,0.004
1012,0.012,0.007,0.007333333333333333,1.0
1013,0.018,0.009,0.006,0.005
1014,0.014,0.01,1.0,1.0
1015,0.996,0.008,1.0,0.0035
1016,0.014,0.008,0.005333333333333333,0.004
1017,0.018,0.007,0.006,0.0055
1018,0.014,0.007,0.006666666666666667,1.0
1019,0.012,1.0,0.005333333333333333,0.0045
1020,0.016,0.009,0.006,0.005
1021,0.014,0.01,0.004666666666666667,0.0045
1022,0.012,0.008,0.006,0.0045
1023,0.03,1.0,0.005333333333333333,0.0045
1024,0.996,0.008,0.005333333333333333,0.004
1025,0.018,0.011,1.0,1.0
1026,0.014,0.022,0.006666666666666667,0.0045
1027,0.994,1.0,0.007333333333333333,0.004
1028,0.99,0.009,1.0,0.0045
1029,0.016,0.008,0.005333333333333333,0.004
1030,0.028,0.006,0.005333333333333333,0.008
1031,0.016,0.007,0.004666666666666667,1.0
1032,0.012,0.009,0.004666666666666667,1.0
1033,0.012,0.006,0.9993333333333333,0.006
1034,0.012,0.007,0.006666666666666667,0.0045
1035,0.012,1.0,0.004666666666666667,0.0065
1036,0.014,0.009,0.004666666666666667,0.0035
1037,0.016,0.018,1.0,0.0045
1038,0.012,1.0,0.005333333333333333,1.0
1039,0.012,0.007,0.004666666666666667,0.004
1040,0.012,0.006,0.006,1.0
1041,0.014,0.01,0.005333333333333333,0.005
1042,0.99,0.009,0.006666666666666667,0.005
1043,0.012,0.017,0.005333333333333333,0.0055
1044,0.012,0.008,0.006,0.005
1045,0.018,0.01,0.004666666666666667,0.004
1046,0.986,0.011,0.005333333333333333,0.0035
1047,0.996,0.999,0.006666666666666667,0.009
1048,0.016,1.0,0.007333333333333333,0.0035
1049,0.012,0.006,0.004666666666666667,0.0035
1050,0.02,0.006,0.007333333333333333,0.0085
1051,0.012,0.009,0.018,0.0035
1052,0.012,0.009,0.9993333333333333,1.0
1053,0.992,0.01,0.005333333333333333,1.0
1054,0.014,0.006,0.006,0.004
1055,0.012,0.01,0.9993333333333333,0.004
1056,0.014,0.006,0.9993333333333333,0.0045
1057,0.994,0.007,1.0,0.0045
1058,0.014,0.008,0.006666666666666667,0.0035
1059,0.012,0.007,0.006,0.0035
1060,0.016,0.018,0.005333333333333333,0.0035
1061,0.016,0.009,0.004666666666666667,0.0045
1062,0.016,0.999,0.006666666666666667,0.0075
1063,0.016,0.015,0.004666666666666667,1.0
1064,0.028,0.006,0.018666666666666668,0.0035
1065,0.03,0.012,0.006,0.005
1066,0.012,0.006,0.004666666666666667,0.004
1067,0.012,0.006,0.004666666666666667,0.0035
1068,0.012,0.008,0.007333333333333333,0.0035
1069,0.02,0.999,0.005333333333333333,1.0
1070,0.014,1.0,0.007333333333333333,0.0045
1071,0.014,0.006,0.9993333333333333,0.0035
1072,0.016,0.014,0.004666666666666667,0.005
1073,0.994,0.007,1.0,0.004
1074,0.014,0.007,0.005333333333333333,0.0035
1075,0.016,0.012,0.008666666666666666,0.0035
1076,0.012,0.006,0.005333333333333333,0.0035
1077,0.012,0.006,0.007333333333333333,0.004
1078,0.028,0.007,0.004666666666666667,0.005
1079,0.996,0.008,0.006666666666666667,0.004
1080,0.992,0.008,0.004666666666666667,0.9995
1081,0.012,0.999,0.006666666666666667,0.006
1082,0.014,0.009,0.006666666666666667,0.0055
1083,0.012,0.013,0.009333333333333334,1.0
1084,0.012,1.0,0.006,0.004
1085,0.016,0.01,0.005333333333333333,0.0065
1086,0.016,0.012,0.008,0.0055
1087,0.034,0.009,0.006,1.0
1088,0.014,0.006,1.0,0.005
1089,0.994,0.006,0.004666666666666667,0.006
1090,0.998,1.0,1.0,0.005
1091,0.992,0.009,0.008666666666666666,0.0055
1092,0.014,0.007,0.004666666666666667,0.0045
1093,0.012,0.009,1.0,1.0
1094,0.998,0.006,0.005333333333333333,0.0045
1095,0.012,0.008,0.006,0.005
1096,0.016,0.007,0.006,0.005
1097,0.014,0.008,0.006,0.0045
1098,0.014,0.007,0.009333333333333334,1.0
1099,0.014,0.013,0.008,0.008
1100,0.992,0.006,0.004666666666666667,0.004
1101,0.012,0.998,0.006666666666666667,1.0
1102,0.994,0.006,0.007333333333333333,0.0035
1103,0.014,0.008,0.005333333333333333,0.006
1104,0.016,0.007,0.006666666666666667,0.0045
1105,0.014,0.008,1.0,0.006
1106,0.024,0.006,0.005333333333333333,1.0
1107,0.016,0.008,0.004666666666666667,1.0
1108,0.028,0.006,0.005333333333333333,0.0045
1109,0.016,0.006,0.9986666666666667,0.004
1110,0.028,0.006,0.004666666666666667,0.0055
1111,0.012,0.999,0.005333333333333333,0.0035
1112,0.014,0.01,0.004666666666666667,0.0055
1113,0.018,0.013,0.005333333333333333,0.0035
1114,0.012,0.007,0.006666666666666667,0.004
1115,0.994,0.999,0.006,1.0
1116,0.022,0.018,0.005333333333333333,0.0045
1117,0.012,0.006,0.006,0.004
1118,0.014,0.01,1.0,1.0
1119,0.022,0.007,0.9993333333333333,0.006
1120,0.994,0.008,1.0,0.0045
1121,0.012,0.007,0.004666666666666667,0.005
1122,0.014,0.007,1.0,0.0035
1123,0.024,0.007,0.005333333333333333,0.0045
1124,0.018,0.006,1.0,1.0
1125,0.014,0.006,0.01,0.9995
1126,0.994,0.007,0.006666666666666667,0.004
1127,0.014,1.0,1.0,0.007
1128,0.014,1.0,0.004666666666666667,0.004
1129,0.016,1.0,0.006666666666666667,1.0
1130,0.014,0.998,1.0,0.004
1131,0.02,0.006,0.007333333333333333,0.0045
1132,0.012,0.01,0.004666666666666667,1.0
1133,0.012,0.023,0.005333333333333333,0.0055
1134,0.016,0.012,0.004666666666666667,0.0035
1135,0.994,0.006,0.01,0.0045
1136,0.998,1.0,0.006666666666666667,1.0
1137,0.014,0.008,1.0,1.0
1138,0.012,0.006,0.005333333333333333,1.0
1139,0.992,0.009,0.007333333333333333,0.004
1140,0.014,0.006,0.009333333333333334,0.0035
1141,0.016,0.008,0.005333333333333333,0.0045
1142,1.0,0.01,0.005333333333333333,1.0
1143,0.028,1.0,0.006666666666666667,0.004
1144,0.02,0.006,0.004666666666666667,0.0055
1145,0.992,0.006,0.007333333333333333,0.0035
1146,0.014,0.012,0.004666666666666667,0.0045
1147,0.99,0.009,0.004666666666666667,0.0035
1148,0.992,0.009,0.005333333333333333,0.0055
1149,0.014,0.007,0.005333333333333333,0.006
1150,0.992,0.008,1.0,0.0045
1151,0.996,0.008,1.0,0.0045
1152,0.988,0.007,0.010666666666666666,0.004
1153,0.014,0.006,0.006666666666666667,0.004
1154,0.012,0.006,0.011333333333333334,0.0045
1155,0.012,0.011,0.005333333333333333,0.0035
1156,0.014,1.0,0.006666666666666667,0.0035
1157,0.986,0.008,0.004666666666666667,0.0035
1158,0.012,0.999,0.008666666666666666,1.0
1159,0.99,0.007,0.006,0.005
1160,0.03,0.008,0.007333333333333333,0.0045
1161,0.996,0.009,0.007333333333333333,0.0035
1162,0.02,0.006,0.006666666666666667,0.0035
1163,0.012,0.008,0.004666666666666667,0.0035
1164,0.018,0.008,1.0,0.0035
1165,0.034,0.01,0.004666666666666667,0.004
1166,0.016,0.008,0.006,1.0
1167,0.992,0.006,0.007333333333333333,0.005
1168,0.998,0.007,1.0,1.0
1169,0.012,0.007,0.008,0.005
1170,0.016,0.006,0.004666666666666667,0.0035
1171,0.012,0.006,0.004666666666666667,0.0035
1172,0.996,0.01,1.0,1.0
1173,0.018,0.007,0.008666666666666666,0.0035
1174,0.024,0.008,0.9993333333333333,0.007
1175,0.994,0.999,0.006,0.0055
1176,0.016,0.009,0.006666666666666667,0.0055
1177,0.996,0.999,1.0,1.0
1178,0.024,0.006,1.0,0.0035
1179,0.016,0.008,0.013333333333333334,0.0045
1180,0.012,0.017,0.006666666666666667,0.007
1181,0.016,0.009,0.005333333333333333,0.004
1182,0.018,0.006,0.008666666666666666,0.0045
1183,0.988,0.006,1.0,0.006
1184,0.012,0.999,0.009333333333333334,0.004
1185,0.016,0.006,0.006666666666666667,1.0
1186,0.014,0.01,0.005333333333333333,0.0035
1187,0.014,0.006,1.0,1.0
1188,0.014,0.011,1.0,1.0
1189,0.016,0.006,0.008,0.004
1190,0.012,0.006,0.006666666666666667,0.0045
1191,0.012,0.011,0.004666666666666667,0.0045
1192,0.014,0.999,0.006,0.0045
1193,0.012,0.006,0.005333333333333333,0.006
1194,0.994,0.006,1.0,0.0045
1195,0.014,0.008,1.0,1.0
1196,0.012,0.999,0.014666666666666666,0.006
1197,0.014,0.008,0.012,0.0035
1198,0.03,0.006,0.004666666666666667,0.004
1199,0.018,0.011,0.01,0.007
1200,0.012,0.006,0.004666666666666667,0.006
1201,0.014,1.0,0.004666666666666667,0.0045
1202,0.014,0.999,0.006666666666666667,1.0
1203,0.014,0.007,0.008,0.005
1204,0.016,0.007,0.004666666666666667,0.007
1205,0.012,0.009,0.006666666666666667,0.0065
1206,0.012,0.008,0.008,0.006
1207,0.996,0.007,1.0,0.005
1208,0.014,0.008,0.9993333333333333,0.004
1209,0.018,0.013,0.004666666666666667,1.0
1210,0.012,1.0,0.005333333333333333,0.9995
1211,0.014,0.009,0.006,0.005
1212,0.012,0.999,0.006,1.0
1213,0.028,0.006,0.006,0.0035
1214,0.014,0.008,0.008,0.004
1215,0.012,0.007,0.005333333333333333,0.0035
1216,0.022,0.999,0.008666666666666666,1.0
1217,0.012,1.0,0.006,0.004
1218,0.014,0.006,0.005333333333333333,0.005
1219,0.016,0.009,0.010666666666666666,1.0
